Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate
2025,Japanese Grand Prix,BEA,Haas F1 Team,32,2,10,HARD,93.24,12,20.5,14.4,54.2
2025,Japanese Grand Prix,BEA,Haas F1 Team,33,2,11,HARD,93.558,11,20.5,14.4,52.4
2025,Japanese Grand Prix,BEA,Haas F1 Team,34,2,12,HARD,92.174,10,20.5,14.4,50.6
2025,Japanese Grand Prix,BEA,Haas F1 Team,35,2,13,HARD,92.348,10,20.5,14.4,48.8
2025,Japanese Grand Prix,BEA,Haas F1 Team,36,2,14,HARD,92.211,10,20.5,14.4,47
2025,Japanese Grand Prix,BEA,Haas F1 Team,37,2,15,HARD,92.333,10,20.5,14.4,45.2
2025,Japanese Grand Prix,BEA,Haas F1 Team,38,2,16,HARD,92.467,10,20.5,14.4,43.4
2025,Japanese Grand Prix,BEA,Haas F1 Team,39,2,17,HARD,92.302,10,20.5,14.4,41.6
2025,Japanese Grand Prix,BEA,Haas F1 Team,40,2,18,HARD,92.096,10,20.5,14.4,39.8
2025,Japanese Grand Prix,BEA,Haas F1 Team,41,2,19,HARD,92.219,10,20.5,14.4,38
2025,Japanese Grand Prix,BEA,Haas F1 Team,42,2,20,HARD,92.109,10,20.5,14.4,36.2
2025,Japanese Grand Prix,BEA,Haas F1 Team,43,2,21,HARD,92.072,10,20.5,14.4,34.4
2025,Japanese Grand Prix,BEA,Haas F1 Team,44,2,22,HARD,93.009,10,20.5,14.4,32.6
2025,Japanese Grand Prix,BEA,Haas F1 Team,45,2,23,HARD,92.459,10,20.5,14.4,30.8
2025,Japanese Grand Prix,BEA,Haas F1 Team,46,2,24,HARD,92.499,10,20.5,14.4,29
2025,Japanese Grand Prix,BEA,Haas F1 Team,47,2,25,HARD,92.051,10,20.5,14.4,27.2
2025,Japanese Grand Prix,BEA,Haas F1 Team,48,2,26,HARD,92.09,10,20.5,14.4,25.4
2025,Japanese Grand Prix,BEA,Haas F1 Team,49,2,27,HARD,92.006,10,20.5,14.4,23.6
2025,Japanese Grand Prix,BEA,Haas F1 Team,50,2,28,HARD,92.214,10,20.5,14.4,21.8
2025,Japanese Grand Prix,BEA,Haas F1 Team,51,2,29,HARD,92.048,10,20.5,14.4,20
2025,Japanese Grand Prix,BEA,Haas F1 Team,52,2,30,HARD,92.081,10,20.5,14.4,18.2
2025,Japanese Grand Prix,BEA,Haas F1 Team,53,2,31,HARD,92.549,10,20.5,14.4,16.4
2025,Japanese Grand Prix,ALO,Aston Martin,2,1,3,MEDIUM,95.686,11,20.5,14.4,108.2
2025,Japanese Grand Prix,ALO,Aston Martin,3,1,4,MEDIUM,94.761,11,20.5,14.4,106.4
2025,Japanese Grand Prix,ALO,Aston Martin,4,1,5,MEDIUM,94.61,11,20.5,14.4,104.6
2025,Japanese Grand Prix,ALO,Aston Martin,5,1,6,MEDIUM,94.599,11,20.5,14.4,102.8
2025,Japanese Grand Prix,ALO,Aston Martin,6,1,7,MEDIUM,94.719,11,20.5,14.4,101
2025,Japanese Grand Prix,ALO,Aston Martin,7,1,8,MEDIUM,94.397,11,20.5,14.4,99.2
2025,Japanese Grand Prix,ALO,Aston Martin,8,1,9,MEDIUM,94.497,11,20.5,14.4,97.4
2025,Japanese Grand Prix,ALO,Aston Martin,9,1,10,MEDIUM,94.479,11,20.5,14.4,95.6
2025,Japanese Grand Prix,ALO,Aston Martin,10,1,11,MEDIUM,94.498,11,20.5,14.4,93.8
2025,Japanese Grand Prix,ALO,Aston Martin,11,1,12,MEDIUM,94.482,11,20.5,14.4,92
2025,Japanese Grand Prix,ALO,Aston Martin,12,1,13,MEDIUM,94.514,11,20.5,14.4,90.2
2025,Japanese Grand Prix,ALO,Aston Martin,13,1,14,MEDIUM,94.327,11,20.5,14.4,88.4
2025,Japanese Grand Prix,ALO,Aston Martin,14,1,15,MEDIUM,94.546,11,20.5,14.4,86.6
2025,Japanese Grand Prix,ALO,Aston Martin,15,1,16,MEDIUM,94.311,11,20.5,14.4,84.8
2025,Japanese Grand Prix,ALO,Aston Martin,16,1,17,MEDIUM,94.456,11,20.5,14.4,83
2025,Japanese Grand Prix,ALO,Aston Martin,17,1,18,MEDIUM,94.439,11,20.5,14.4,81.2
2025,Japanese Grand Prix,ALO,Aston Martin,18,1,19,MEDIUM,94.369,11,20.5,14.4,79.4
2025,Japanese Grand Prix,ALO,Aston Martin,19,1,20,MEDIUM,94.111,11,20.5,14.4,77.6
2025,Japanese Grand Prix,ALO,Aston Martin,20,1,21,MEDIUM,94.166,10,20.5,14.4,75.8
2025,Japanese Grand Prix,ALO,Aston Martin,21,1,22,MEDIUM,95.187,10,20.5,14.4,74
2025,Japanese Grand Prix,ALO,Aston Martin,22,1,23,MEDIUM,94.399,9,20.5,14.4,72.2
2025,Japanese Grand Prix,ALO,Aston Martin,23,1,24,MEDIUM,94.468,8,20.5,14.4,70.4
2025,Japanese Grand Prix,ALO,Aston Martin,26,2,3,HARD,92.858,15,20.5,14.4,65
2025,Japanese Grand Prix,ALO,Aston Martin,27,2,4,HARD,93.081,15,20.5,14.4,63.2
2025,Japanese Grand Prix,ALO,Aston Martin,28,2,5,HARD,93.018,15,20.5,14.4,61.4
2025,Japanese Grand Prix,ALO,Aston Martin,29,2,6,HARD,92.865,15,20.5,14.4,59.6
2025,Japanese Grand Prix,ALO,Aston Martin,30,2,7,HARD,92.984,15,20.5,14.4,57.8
2025,Japanese Grand Prix,ALO,Aston Martin,31,2,8,HARD,92.854,15,20.5,14.4,56
2025,Japanese Grand Prix,ALO,Aston Martin,32,2,9,HARD,92.703,14,20.5,14.4,54.2
2025,Japanese Grand Prix,ALO,Aston Martin,33,2,10,HARD,92.512,13,20.5,14.4,52.4
2025,Japanese Grand Prix,ALO,Aston Martin,34,2,11,HARD,92.343,11,20.5,14.4,50.6
2025,Japanese Grand Prix,ALO,Aston Martin,35,2,12,HARD,92.665,11,20.5,14.4,48.8
2025,Japanese Grand Prix,ALO,Aston Martin,36,2,13,HARD,92.603,11,20.5,14.4,47
2025,Japanese Grand Prix,ALO,Aston Martin,37,2,14,HARD,92.474,11,20.5,14.4,45.2
2025,Japanese Grand Prix,ALO,Aston Martin,38,2,15,HARD,92.543,11,20.5,14.4,43.4
2025,Japanese Grand Prix,ALO,Aston Martin,39,2,16,HARD,92.78,11,20.5,14.4,41.6
2025,Japanese Grand Prix,ALO,Aston Martin,40,2,17,HARD,92.313,11,20.5,14.4,39.8
2025,Japanese Grand Prix,ALO,Aston Martin,41,2,18,HARD,92.476,11,20.5,14.4,38
2025,Japanese Grand Prix,ALO,Aston Martin,42,2,19,HARD,92.261,11,20.5,14.4,36.2
2025,Japanese Grand Prix,ALO,Aston Martin,43,2,20,HARD,92.153,11,20.5,14.4,34.4
2025,Japanese Grand Prix,ALO,Aston Martin,44,2,21,HARD,92.131,11,20.5,14.4,32.6
2025,Japanese Grand Prix,ALO,Aston Martin,45,2,22,HARD,92.248,11,20.5,14.4,30.8
2025,Japanese Grand Prix,ALO,Aston Martin,46,2,23,HARD,91.907,11,20.5,14.4,29
2025,Japanese Grand Prix,ALO,Aston Martin,47,2,24,HARD,92.271,11,20.5,14.4,27.2
2025,Japanese Grand Prix,ALO,Aston Martin,48,2,25,HARD,92.06,11,20.5,14.4,25.4
2025,Japanese Grand Prix,ALO,Aston Martin,49,2,26,HARD,91.932,11,20.5,14.4,23.6
2025,Japanese Grand Prix,ALO,Aston Martin,50,2,27,HARD,92.06,11,20.5,14.4,21.8
2025,Japanese Grand Prix,ALO,Aston Martin,51,2,28,HARD,91.77,11,20.5,14.4,20
2025,Japanese Grand Prix,ALO,Aston Martin,52,2,29,HARD,92.019,11,20.5,14.4,18.2
2025,Japanese Grand Prix,ALO,Aston Martin,53,2,30,HARD,92.28,11,20.5,14.4,16.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,2,1,2,MEDIUM,96.076,13,20.5,14.4,108.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,3,1,3,MEDIUM,95.057,13,20.5,14.4,106.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,4,1,4,MEDIUM,94.771,13,20.5,14.4,104.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,5,1,5,MEDIUM,94.569,13,20.5,14.4,102.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,6,1,6,MEDIUM,94.76,13,20.5,14.4,101
2025,Japanese Grand Prix,TSU,Red Bull Racing,7,1,7,MEDIUM,94.655,13,20.5,14.4,99.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,8,1,8,MEDIUM,94.818,13,20.5,14.4,97.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,9,1,9,MEDIUM,94.552,13,20.5,14.4,95.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,10,1,10,MEDIUM,94.598,13,20.5,14.4,93.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,11,1,11,MEDIUM,94.668,13,20.5,14.4,92
2025,Japanese Grand Prix,TSU,Red Bull Racing,12,1,12,MEDIUM,94.427,13,20.5,14.4,90.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,13,1,13,MEDIUM,94.357,13,20.5,14.4,88.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,14,1,14,MEDIUM,94.6,13,20.5,14.4,86.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,15,1,15,MEDIUM,94.02,13,20.5,14.4,84.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,16,1,16,MEDIUM,94.717,13,20.5,14.4,83
2025,Japanese Grand Prix,TSU,Red Bull Racing,17,1,17,MEDIUM,94.595,13,20.5,14.4,81.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,18,1,18,MEDIUM,94.606,13,20.5,14.4,79.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,19,1,19,MEDIUM,94.439,13,20.5,14.4,77.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,20,1,20,MEDIUM,94.326,12,20.5,14.4,75.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,21,1,21,MEDIUM,94.975,13,20.5,14.4,74
2025,Japanese Grand Prix,TSU,Red Bull Racing,22,1,22,MEDIUM,95.661,13,20.5,14.4,72.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,25,2,2,HARD,93.618,16,20.5,14.4,66.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,26,2,3,HARD,93.745,16,20.5,14.4,65
2025,Japanese Grand Prix,TSU,Red Bull Racing,27,2,4,HARD,92.893,16,20.5,14.4,63.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,28,2,5,HARD,93.036,16,20.5,14.4,61.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,29,2,6,HARD,92.955,16,20.5,14.4,59.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,30,2,7,HARD,92.925,16,20.5,14.4,57.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,31,2,8,HARD,93.125,16,20.5,14.4,56
2025,Japanese Grand Prix,TSU,Red Bull Racing,32,2,9,HARD,92.735,15,20.5,14.4,54.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,33,2,10,HARD,92.533,14,20.5,14.4,52.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,34,2,11,HARD,92.609,12,20.5,14.4,50.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,35,2,12,HARD,92.424,12,20.5,14.4,48.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,36,2,13,HARD,92.35,12,20.5,14.4,47
2025,Japanese Grand Prix,TSU,Red Bull Racing,37,2,14,HARD,92.354,12,20.5,14.4,45.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,38,2,15,HARD,92.509,12,20.5,14.4,43.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,39,2,16,HARD,92.598,12,20.5,14.4,41.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,40,2,17,HARD,92.319,12,20.5,14.4,39.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,41,2,18,HARD,92.522,12,20.5,14.4,38
2025,Japanese Grand Prix,TSU,Red Bull Racing,42,2,19,HARD,92.482,12,20.5,14.4,36.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,43,2,20,HARD,92.131,12,20.5,14.4,34.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,44,2,21,HARD,92.195,12,20.5,14.4,32.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,45,2,22,HARD,92.007,12,20.5,14.4,30.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,46,2,23,HARD,91.94,12,20.5,14.4,29
2025,Japanese Grand Prix,TSU,Red Bull Racing,47,2,24,HARD,92.381,12,20.5,14.4,27.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,48,2,25,HARD,91.907,12,20.5,14.4,25.4
2025,Japanese Grand Prix,TSU,Red Bull Racing,49,2,26,HARD,91.929,12,20.5,14.4,23.6
2025,Japanese Grand Prix,TSU,Red Bull Racing,50,2,27,HARD,91.978,12,20.5,14.4,21.8
2025,Japanese Grand Prix,TSU,Red Bull Racing,51,2,28,HARD,91.871,12,20.5,14.4,20
2025,Japanese Grand Prix,TSU,Red Bull Racing,52,2,29,HARD,92.141,12,20.5,14.4,18.2
2025,Japanese Grand Prix,TSU,Red Bull Racing,53,2,30,HARD,92.088,12,20.5,14.4,16.4
2025,Japanese Grand Prix,GAS,Alpine,2,1,2,MEDIUM,95.858,12,20.5,14.4,108.2
2025,Japanese Grand Prix,GAS,Alpine,3,1,3,MEDIUM,94.955,12,20.5,14.4,106.4
2025,Japanese Grand Prix,GAS,Alpine,4,1,4,MEDIUM,94.708,12,20.5,14.4,104.6
2025,Japanese Grand Prix,GAS,Alpine,5,1,5,MEDIUM,94.554,12,20.5,14.4,102.8
2025,Japanese Grand Prix,GAS,Alpine,6,1,6,MEDIUM,94.85,12,20.5,14.4,101
2025,Japanese Grand Prix,GAS,Alpine,7,1,7,MEDIUM,94.585,12,20.5,14.4,99.2
2025,Japanese Grand Prix,GAS,Alpine,8,1,8,MEDIUM,94.771,12,20.5,14.4,97.4
2025,Japanese Grand Prix,GAS,Alpine,9,1,9,MEDIUM,94.553,12,20.5,14.4,95.6
2025,Japanese Grand Prix,GAS,Alpine,10,1,10,MEDIUM,94.677,12,20.5,14.4,93.8
2025,Japanese Grand Prix,GAS,Alpine,11,1,11,MEDIUM,94.67,12,20.5,14.4,92
2025,Japanese Grand Prix,GAS,Alpine,12,1,12,MEDIUM,94.54,12,20.5,14.4,90.2
2025,Japanese Grand Prix,GAS,Alpine,13,1,13,MEDIUM,94.303,12,20.5,14.4,88.4
2025,Japanese Grand Prix,GAS,Alpine,14,1,14,MEDIUM,94.302,12,20.5,14.4,86.6
2025,Japanese Grand Prix,GAS,Alpine,15,1,15,MEDIUM,94.289,12,20.5,14.4,84.8
2025,Japanese Grand Prix,GAS,Alpine,16,1,16,MEDIUM,94.662,12,20.5,14.4,83
2025,Japanese Grand Prix,GAS,Alpine,17,1,17,MEDIUM,94.629,12,20.5,14.4,81.2
2025,Japanese Grand Prix,GAS,Alpine,18,1,18,MEDIUM,94.688,12,20.5,14.4,79.4
2025,Japanese Grand Prix,GAS,Alpine,19,1,19,MEDIUM,94.397,12,20.5,14.4,77.6
2025,Japanese Grand Prix,GAS,Alpine,20,1,20,MEDIUM,94.355,11,20.5,14.4,75.8
2025,Japanese Grand Prix,GAS,Alpine,21,1,21,MEDIUM,94.6,11,20.5,14.4,74
2025,Japanese Grand Prix,GAS,Alpine,22,1,22,MEDIUM,96.092,12,20.5,14.4,72.2
2025,Japanese Grand Prix,GAS,Alpine,23,1,23,MEDIUM,94.411,12,20.5,14.4,70.4
2025,Japanese Grand Prix,GAS,Alpine,26,2,2,HARD,93.248,18,20.5,14.4,65
2025,Japanese Grand Prix,GAS,Alpine,27,2,3,HARD,92.944,18,20.5,14.4,63.2
2025,Japanese Grand Prix,GAS,Alpine,28,2,4,HARD,92.911,18,20.5,14.4,61.4
2025,Japanese Grand Prix,GAS,Alpine,29,2,5,HARD,92.654,18,20.5,14.4,59.6
2025,Japanese Grand Prix,GAS,Alpine,30,2,6,HARD,92.696,18,20.5,14.4,57.8
2025,Japanese Grand Prix,GAS,Alpine,31,2,7,HARD,92.624,18,20.5,14.4,56
2025,Japanese Grand Prix,GAS,Alpine,32,2,8,HARD,92.682,17,20.5,14.4,54.2
2025,Japanese Grand Prix,GAS,Alpine,33,2,9,HARD,92.509,15,20.5,14.4,52.4
2025,Japanese Grand Prix,GAS,Alpine,34,2,10,HARD,92.438,13,20.5,14.4,50.6
2025,Japanese Grand Prix,GAS,Alpine,35,2,11,HARD,92.3,13,20.5,14.4,48.8
2025,Japanese Grand Prix,GAS,Alpine,36,2,12,HARD,92.179,13,20.5,14.4,47
2025,Japanese Grand Prix,GAS,Alpine,37,2,13,HARD,92.354,13,20.5,14.4,45.2
2025,Japanese Grand Prix,GAS,Alpine,38,2,14,HARD,92.258,13,20.5,14.4,43.4
2025,Japanese Grand Prix,GAS,Alpine,39,2,15,HARD,92.377,13,20.5,14.4,41.6
2025,Japanese Grand Prix,GAS,Alpine,40,2,16,HARD,92.447,13,20.5,14.4,39.8
2025,Japanese Grand Prix,GAS,Alpine,41,2,17,HARD,92.129,13,20.5,14.4,38
2025,Japanese Grand Prix,GAS,Alpine,42,2,18,HARD,92.077,13,20.5,14.4,36.2
2025,Japanese Grand Prix,GAS,Alpine,43,2,19,HARD,92.024,13,20.5,14.4,34.4
2025,Japanese Grand Prix,GAS,Alpine,44,2,20,HARD,91.934,13,20.5,14.4,32.6
2025,Japanese Grand Prix,GAS,Alpine,45,2,21,HARD,92.013,13,20.5,14.4,30.8
2025,Japanese Grand Prix,GAS,Alpine,46,2,22,HARD,92.05,13,20.5,14.4,29
2025,Japanese Grand Prix,GAS,Alpine,47,2,23,HARD,92.216,13,20.5,14.4,27.2
2025,Japanese Grand Prix,GAS,Alpine,48,2,24,HARD,92.023,13,20.5,14.4,25.4
2025,Japanese Grand Prix,GAS,Alpine,49,2,25,HARD,92.087,13,20.5,14.4,23.6
2025,Japanese Grand Prix,GAS,Alpine,50,2,26,HARD,92.11,13,20.5,14.4,21.8
2025,Japanese Grand Prix,GAS,Alpine,51,2,27,HARD,91.949,13,20.5,14.4,20
2025,Japanese Grand Prix,GAS,Alpine,52,2,28,HARD,91.82,13,20.5,14.4,18.2
2025,Japanese Grand Prix,GAS,Alpine,53,2,29,HARD,93.169,13,20.5,14.4,16.4
2025,Japanese Grand Prix,SAI,Williams,2,1,2,MEDIUM,96.248,15,20.5,14.4,108.2
2025,Japanese Grand Prix,SAI,Williams,3,1,3,MEDIUM,95.33,15,20.5,14.4,106.4
2025,Japanese Grand Prix,SAI,Williams,4,1,4,MEDIUM,94.765,15,20.5,14.4,104.6
2025,Japanese Grand Prix,SAI,Williams,5,1,5,MEDIUM,95.473,15,20.5,14.4,102.8
2025,Japanese Grand Prix,SAI,Williams,6,1,6,MEDIUM,94.782,15,20.5,14.4,101
2025,Japanese Grand Prix,SAI,Williams,7,1,7,MEDIUM,95.314,15,20.5,14.4,99.2
2025,Japanese Grand Prix,SAI,Williams,8,1,8,MEDIUM,94.639,15,20.5,14.4,97.4
2025,Japanese Grand Prix,SAI,Williams,9,1,9,MEDIUM,94.854,15,20.5,14.4,95.6
2025,Japanese Grand Prix,SAI,Williams,10,1,10,MEDIUM,94.427,15,20.5,14.4,93.8
2025,Japanese Grand Prix,SAI,Williams,11,1,11,MEDIUM,94.789,15,20.5,14.4,92
2025,Japanese Grand Prix,SAI,Williams,12,1,12,MEDIUM,95.076,15,20.5,14.4,90.2
2025,Japanese Grand Prix,SAI,Williams,13,1,13,MEDIUM,94.555,15,20.5,14.4,88.4
2025,Japanese Grand Prix,SAI,Williams,14,1,14,MEDIUM,95.007,15,20.5,14.4,86.6
2025,Japanese Grand Prix,SAI,Williams,15,1,15,MEDIUM,94.451,15,20.5,14.4,84.8
2025,Japanese Grand Prix,SAI,Williams,16,1,16,MEDIUM,94.853,15,20.5,14.4,83
2025,Japanese Grand Prix,SAI,Williams,17,1,17,MEDIUM,94.257,15,20.5,14.4,81.2
2025,Japanese Grand Prix,SAI,Williams,18,1,18,MEDIUM,94.6,15,20.5,14.4,79.4
2025,Japanese Grand Prix,SAI,Williams,19,1,19,MEDIUM,94.413,15,20.5,14.4,77.6
2025,Japanese Grand Prix,SAI,Williams,20,1,20,MEDIUM,94.813,15,20.5,14.4,75.8
2025,Japanese Grand Prix,SAI,Williams,21,1,21,MEDIUM,94.471,15,20.5,14.4,74
2025,Japanese Grand Prix,SAI,Williams,22,1,22,MEDIUM,94.634,15,20.5,14.4,72.2
2025,Japanese Grand Prix,SAI,Williams,23,1,23,MEDIUM,94.509,15,20.5,14.4,70.4
2025,Japanese Grand Prix,SAI,Williams,24,1,24,MEDIUM,94.528,13,20.5,14.4,68.6
2025,Japanese Grand Prix,SAI,Williams,25,1,25,MEDIUM,93.932,10,20.5,14.4,66.8
