Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate,RowID,NormalizedLap,LapInStint,BestLap,DeltaBestLap,FuelNorm
2024,Azerbaijan Grand Prix,PIA,McLaren,19,2,4,HARD,107.465,2,44.3,26.7,77.6,166,0.405000000000001,2,107.06,0.405000000000001,0.717190388170055
2024,Azerbaijan Grand Prix,PIA,McLaren,20,2,5,HARD,108.866,1,44.3,26.7,75.8,167,1.806,3,107.06,1.806,0.700554528650647
2024,Azerbaijan Grand Prix,PIA,McLaren,21,2,6,HARD,107.854,1,44.3,26.7,74,168,0.793999999999997,4,107.06,0.793999999999997,0.683918669131238
2024,Azerbaijan Grand Prix,PIA,McLaren,22,2,7,HARD,107.751,1,44.3,26.7,72.2,169,0.691000000000003,5,107.06,0.691000000000003,0.66728280961183
2024,Azerbaijan Grand Prix,PIA,McLaren,23,2,8,HARD,107.481,1,44.3,26.7,70.4,170,0.420999999999992,6,107.06,0.420999999999992,0.650646950092421
2024,Azerbaijan Grand Prix,PIA,McLaren,24,2,9,HARD,107.066,1,44.3,26.7,68.6,171,0.00600000000000023,7,107.06,0.00600000000000023,0.634011090573013
2024,Azerbaijan Grand Prix,PIA,McLaren,25,2,10,HARD,107.408,1,44.3,26.7,66.8,172,0.347999999999999,8,107.06,0.347999999999999,0.617375231053604
2024,Azerbaijan Grand Prix,PIA,McLaren,26,2,11,HARD,107.528,1,44.3,26.7,65,173,0.468000000000004,9,107.06,0.468000000000004,0.600739371534196
2024,Azerbaijan Grand Prix,PIA,McLaren,27,2,12,HARD,107.368,1,44.3,26.7,63.2,174,0.307999999999993,10,107.06,0.307999999999993,0.584103512014787
2024,Azerbaijan Grand Prix,PIA,McLaren,28,2,13,HARD,107.558,1,44.3,26.7,61.4,175,0.498000000000005,11,107.06,0.498000000000005,0.567467652495379
2024,Azerbaijan Grand Prix,PIA,McLaren,29,2,14,HARD,107.601,1,44.3,26.7,59.6,176,0.540999999999997,12,107.06,0.540999999999997,0.55083179297597
2024,Azerbaijan Grand Prix,PIA,McLaren,30,2,15,HARD,107.661,1,44.3,26.7,57.8,177,0.600999999999999,13,107.06,0.600999999999999,0.534195933456562
2024,Azerbaijan Grand Prix,PIA,McLaren,31,2,16,HARD,107.923,1,44.3,26.7,56,178,0.863,14,107.06,0.863,0.517560073937153
2024,Azerbaijan Grand Prix,PIA,McLaren,32,2,17,HARD,108.135,1,44.3,26.7,54.2,179,1.075,15,107.06,1.075,0.500924214417745
2024,Azerbaijan Grand Prix,PIA,McLaren,33,2,18,HARD,108.436,1,44.3,26.7,52.4,180,1.376,16,107.06,1.376,0.484288354898336
2024,Azerbaijan Grand Prix,PIA,McLaren,34,2,19,HARD,107.927,1,44.3,26.7,50.6,181,0.867000000000004,17,107.06,0.867000000000004,0.467652495378928
2024,Azerbaijan Grand Prix,PIA,McLaren,35,2,20,HARD,107.821,1,44.3,26.7,48.8,182,0.760999999999996,18,107.06,0.760999999999996,0.451016635859519
2024,Azerbaijan Grand Prix,PIA,McLaren,37,2,22,HARD,107.857,1,44.3,26.7,45.2,183,0.796999999999997,19,107.06,0.796999999999997,0.417744916820702
2024,Azerbaijan Grand Prix,PIA,McLaren,38,2,23,HARD,107.682,1,44.3,26.7,43.4,184,0.622,20,107.06,0.622,0.401109057301294
2024,Azerbaijan Grand Prix,PIA,McLaren,39,2,24,HARD,107.776,1,44.3,26.7,41.6,185,0.715999999999994,21,107.06,0.715999999999994,0.384473197781885
2024,Azerbaijan Grand Prix,PIA,McLaren,40,2,25,HARD,107.721,1,44.3,26.7,39.8,186,0.661000000000001,22,107.06,0.661000000000001,0.367837338262477
2024,Azerbaijan Grand Prix,PIA,McLaren,41,2,26,HARD,107.875,1,44.3,26.7,38,187,0.814999999999998,23,107.06,0.814999999999998,0.351201478743068
2024,Azerbaijan Grand Prix,PIA,McLaren,42,2,27,HARD,107.688,1,44.3,26.7,36.2,188,0.628,24,107.06,0.628,0.33456561922366
2024,Azerbaijan Grand Prix,PIA,McLaren,43,2,28,HARD,107.616,1,44.3,26.7,34.4,189,0.555999999999997,25,107.06,0.555999999999997,0.317929759704251
2024,Azerbaijan Grand Prix,PIA,McLaren,44,2,29,HARD,107.365,1,44.3,26.7,32.6,190,0.304999999999993,26,107.06,0.304999999999993,0.301293900184843
2024,Azerbaijan Grand Prix,PIA,McLaren,45,2,30,HARD,107.727,1,44.3,26.7,30.8,191,0.667000000000002,27,107.06,0.667000000000002,0.284658040665434
2024,Azerbaijan Grand Prix,PIA,McLaren,46,2,31,HARD,107.269,1,44.3,26.7,29,192,0.209000000000003,28,107.06,0.209000000000003,0.268022181146026
2024,Azerbaijan Grand Prix,PIA,McLaren,47,2,32,HARD,107.06,1,44.3,26.7,27.2,193,0,29,107.06,0,0.251386321626617
2024,Azerbaijan Grand Prix,PIA,McLaren,48,2,33,HARD,107.488,1,44.3,26.7,25.4,194,0.427999999999997,30,107.06,0.427999999999997,0.234750462107209
2024,Azerbaijan Grand Prix,PIA,McLaren,49,2,34,HARD,107.547,1,44.3,26.7,23.6,195,0.486999999999995,31,107.06,0.486999999999995,0.2181146025878
2024,Bahrain Grand Prix,PIA,McLaren,2,1,5,SOFT,98.382,8,23.7,18.2,108.2,196,3.608,1,97.859,0.52300000000001,1
2024,Bahrain Grand Prix,PIA,McLaren,3,1,6,SOFT,98.258,8,23.7,18.2,106.4,197,3.48399999999999,2,97.859,0.399000000000001,0.983364140480592
2024,Bahrain Grand Prix,PIA,McLaren,4,1,7,SOFT,97.897,8,23.7,18.2,104.6,198,3.123,3,97.859,0.0380000000000109,0.966728280961183
2024,Bahrain Grand Prix,PIA,McLaren,5,1,8,SOFT,97.859,7,23.7,18.2,102.8,199,3.08499999999999,4,97.859,0,0.950092421441774
2024,Bahrain Grand Prix,PIA,McLaren,6,1,9,SOFT,97.955,7,23.7,18.2,101,200,3.181,5,97.859,0.0960000000000036,0.933456561922366
2024,Bahrain Grand Prix,PIA,McLaren,7,1,10,SOFT,97.984,7,23.7,18.2,99.2,201,3.20999999999999,6,97.859,0.125,0.916820702402958
2024,Bahrain Grand Prix,PIA,McLaren,8,1,11,SOFT,97.956,7,23.7,18.2,97.4,202,3.182,7,97.859,0.0970000000000084,0.900184842883549
2024,Bahrain Grand Prix,PIA,McLaren,9,1,12,SOFT,98.096,7,23.7,18.2,95.6,203,3.322,8,97.859,0.237000000000009,0.88354898336414
2024,Bahrain Grand Prix,PIA,McLaren,15,2,3,HARD,96.823,9,23.7,18.2,84.8,204,2.04899999999999,1,96.427,0.395999999999987,0.783733826247689
2024,Bahrain Grand Prix,PIA,McLaren,16,2,4,HARD,96.427,7,23.7,18.2,83,205,1.65300000000001,2,96.427,0,0.767097966728281
2024,Bahrain Grand Prix,PIA,McLaren,17,2,5,HARD,96.872,7,23.7,18.2,81.2,206,2.098,3,96.427,0.444999999999993,0.750462107208873
2024,Bahrain Grand Prix,PIA,McLaren,18,2,6,HARD,97.095,7,23.7,18.2,79.4,207,2.321,4,96.427,0.667999999999992,0.733826247689464
2024,Bahrain Grand Prix,PIA,McLaren,19,2,7,HARD,96.577,7,23.7,18.2,77.6,208,1.803,5,96.427,0.149999999999991,0.717190388170055
2024,Bahrain Grand Prix,PIA,McLaren,20,2,8,HARD,96.644,7,23.7,18.2,75.8,209,1.87,6,96.427,0.216999999999999,0.700554528650647
2024,Bahrain Grand Prix,PIA,McLaren,21,2,9,HARD,96.733,7,23.7,18.2,74,210,1.959,7,96.427,0.305999999999997,0.683918669131238
2024,Bahrain Grand Prix,PIA,McLaren,22,2,10,HARD,96.555,7,23.7,18.2,72.2,211,1.78100000000001,8,96.427,0.128,0.66728280961183
2024,Bahrain Grand Prix,PIA,McLaren,23,2,11,HARD,96.68,7,23.7,18.2,70.4,212,1.90600000000001,9,96.427,0.253,0.650646950092421
2024,Bahrain Grand Prix,PIA,McLaren,24,2,12,HARD,96.884,7,23.7,18.2,68.6,213,2.11,10,96.427,0.456999999999994,0.634011090573013
2024,Bahrain Grand Prix,PIA,McLaren,25,2,13,HARD,97.008,7,23.7,18.2,66.8,214,2.23399999999999,11,96.427,0.580999999999989,0.617375231053604
2024,Bahrain Grand Prix,PIA,McLaren,26,2,14,HARD,96.882,7,23.7,18.2,65,215,2.108,12,96.427,0.454999999999998,0.600739371534196
2024,Bahrain Grand Prix,PIA,McLaren,27,2,15,HARD,96.905,7,23.7,18.2,63.2,216,2.131,13,96.427,0.477999999999994,0.584103512014787
2024,Bahrain Grand Prix,PIA,McLaren,28,2,16,HARD,96.905,7,23.7,18.2,61.4,217,2.131,14,96.427,0.477999999999994,0.567467652495379
2024,Bahrain Grand Prix,PIA,McLaren,29,2,17,HARD,97.179,7,23.7,18.2,59.6,218,2.405,15,96.427,0.751999999999995,0.55083179297597
2024,Bahrain Grand Prix,PIA,McLaren,30,2,18,HARD,97.177,7,23.7,18.2,57.8,219,2.40300000000001,16,96.427,0.75,0.534195933456562
2024,Bahrain Grand Prix,PIA,McLaren,31,2,19,HARD,97.57,7,23.7,18.2,56,220,2.79599999999999,17,96.427,1.14299999999999,0.517560073937153
2024,Bahrain Grand Prix,PIA,McLaren,32,2,20,HARD,97.163,6,23.7,18.2,54.2,221,2.389,18,96.427,0.73599999999999,0.500924214417745
2024,Bahrain Grand Prix,PIA,McLaren,37,3,3,HARD,94.774,9,23.7,18.2,45.2,222,0,1,94.774,0,0.417744916820702
2024,Bahrain Grand Prix,PIA,McLaren,38,3,4,HARD,95.298,9,23.7,18.2,43.4,223,0.524000000000001,2,94.774,0.524000000000001,0.401109057301294
2024,Bahrain Grand Prix,PIA,McLaren,39,3,5,HARD,94.983,9,23.7,18.2,41.6,224,0.209000000000003,3,94.774,0.209000000000003,0.384473197781885
2024,Bahrain Grand Prix,PIA,McLaren,40,3,6,HARD,95.005,8,23.7,18.2,39.8,225,0.230999999999995,4,94.774,0.230999999999995,0.367837338262477
2024,Bahrain Grand Prix,PIA,McLaren,41,3,7,HARD,95.109,8,23.7,18.2,38,226,0.334999999999994,5,94.774,0.334999999999994,0.351201478743068
2024,Bahrain Grand Prix,PIA,McLaren,42,3,8,HARD,95.341,8,23.7,18.2,36.2,227,0.566999999999993,6,94.774,0.566999999999993,0.33456561922366
2024,Bahrain Grand Prix,PIA,McLaren,43,3,9,HARD,95.258,8,23.7,18.2,34.4,228,0.483999999999995,7,94.774,0.483999999999995,0.317929759704251
2024,Bahrain Grand Prix,PIA,McLaren,44,3,10,HARD,95.238,8,23.7,18.2,32.6,229,0.463999999999999,8,94.774,0.463999999999999,0.301293900184843
2024,Bahrain Grand Prix,PIA,McLaren,45,3,11,HARD,95.306,8,23.7,18.2,30.8,230,0.531999999999996,9,94.774,0.531999999999996,0.284658040665434
2024,Bahrain Grand Prix,PIA,McLaren,46,3,12,HARD,95.296,8,23.7,18.2,29,231,0.522000000000006,10,94.774,0.522000000000006,0.268022181146026
2024,Bahrain Grand Prix,PIA,McLaren,47,3,13,HARD,95.376,8,23.7,18.2,27.2,232,0.602000000000004,11,94.774,0.602000000000004,0.251386321626617
2024,Bahrain Grand Prix,PIA,McLaren,48,3,14,HARD,95.702,8,23.7,18.2,25.4,233,0.927999999999997,12,94.774,0.927999999999997,0.234750462107209
2024,Bahrain Grand Prix,PIA,McLaren,49,3,15,HARD,95.653,8,23.7,18.2,23.6,234,0.879000000000005,13,94.774,0.879000000000005,0.2181146025878
2024,Bahrain Grand Prix,PIA,McLaren,50,3,16,HARD,95.984,8,23.7,18.2,21.8,235,1.20999999999999,14,94.774,1.20999999999999,0.201478743068392
2024,Bahrain Grand Prix,PIA,McLaren,51,3,17,HARD,95.8,8,23.7,18.2,20,236,1.026,15,94.774,1.026,0.184842883548983
2024,Bahrain Grand Prix,PIA,McLaren,52,3,18,HARD,96.024,8,23.7,18.2,18.2,237,1.25,16,94.774,1.25,0.168207024029575
2024,Bahrain Grand Prix,PIA,McLaren,53,3,19,HARD,95.739,8,23.7,18.2,16.4,238,0.965000000000003,17,94.774,0.965000000000003,0.151571164510166
2024,Bahrain Grand Prix,PIA,McLaren,54,3,20,HARD,96.107,8,23.7,18.2,14.6,239,1.333,18,94.774,1.333,0.134935304990758
2024,Bahrain Grand Prix,PIA,McLaren,55,3,21,HARD,95.973,8,23.7,18.2,12.8,240,1.199,19,94.774,1.199,0.118299445471349
2024,Bahrain Grand Prix,PIA,McLaren,56,3,22,HARD,96.1,8,23.7,18.2,11,241,1.32599999999999,20,94.774,1.32599999999999,0.101663585951941
2024,Bahrain Grand Prix,PIA,McLaren,57,3,23,HARD,95.92,8,23.7,18.2,9.2,242,1.146,21,94.774,1.146,0.0850277264325323
2024,Belgian Grand Prix,PIA,McLaren,2,1,2,MEDIUM,110.164,4,42.3,21.3,108.2,243,4.458,1,109.847,0.317000000000007,1
2024,Belgian Grand Prix,PIA,McLaren,3,1,3,MEDIUM,109.971,4,42.3,21.3,106.4,244,4.265,2,109.847,0.124000000000009,0.983364140480592
2024,Belgian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,109.847,4,42.3,21.3,104.6,245,4.14099999999999,3,109.847,0,0.966728280961183
2024,Belgian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,110.085,4,42.3,21.3,102.8,246,4.37899999999999,4,109.847,0.238,0.950092421441774
2024,Belgian Grand Prix,PIA,McLaren,6,1,6,MEDIUM,109.963,4,42.3,21.3,101,247,4.25699999999999,5,109.847,0.116,0.933456561922366
2024,Belgian Grand Prix,PIA,McLaren,7,1,7,MEDIUM,110.03,4,42.3,21.3,99.2,248,4.324,6,109.847,0.183000000000007,0.916820702402958
2024,Belgian Grand Prix,PIA,McLaren,8,1,8,MEDIUM,110.062,4,42.3,21.3,97.4,249,4.35599999999999,7,109.847,0.215000000000003,0.900184842883549
2024,Belgian Grand Prix,PIA,McLaren,9,1,9,MEDIUM,110.481,4,42.3,21.3,95.6,250,4.77499999999999,8,109.847,0.634,0.88354898336414
2024,Belgian Grand Prix,PIA,McLaren,14,2,3,HARD,108.239,5,42.3,21.3,86.6,251,2.533,1,107.024,1.215,0.800369685767098
2024,Belgian Grand Prix,PIA,McLaren,16,2,5,HARD,108.355,4,42.3,21.3,83,252,2.649,2,107.024,1.331,0.767097966728281
2024,Belgian Grand Prix,PIA,McLaren,17,2,6,HARD,108.473,4,42.3,21.3,81.2,253,2.767,3,107.024,1.449,0.750462107208873
2024,Belgian Grand Prix,PIA,McLaren,18,2,7,HARD,108.153,4,42.3,21.3,79.4,254,2.447,4,107.024,1.129,0.733826247689464
2024,Belgian Grand Prix,PIA,McLaren,19,2,8,HARD,108.233,4,42.3,21.3,77.6,255,2.527,5,107.024,1.209,0.717190388170055
2024,Belgian Grand Prix,PIA,McLaren,20,2,9,HARD,108.175,4,42.3,21.3,75.8,256,2.46899999999999,6,107.024,1.151,0.700554528650647
2024,Belgian Grand Prix,PIA,McLaren,21,2,10,HARD,108.376,3,42.3,21.3,74,257,2.67,7,107.024,1.352,0.683918669131238
2024,Belgian Grand Prix,PIA,McLaren,22,2,11,HARD,108.179,3,42.3,21.3,72.2,258,2.473,8,107.024,1.155,0.66728280961183
2024,Belgian Grand Prix,PIA,McLaren,23,2,12,HARD,108.352,3,42.3,21.3,70.4,259,2.646,9,107.024,1.328,0.650646950092421
2024,Belgian Grand Prix,PIA,McLaren,24,2,13,HARD,108.163,3,42.3,21.3,68.6,260,2.45699999999999,10,107.024,1.139,0.634011090573013
2024,Belgian Grand Prix,PIA,McLaren,25,2,14,HARD,107.98,2,42.3,21.3,66.8,261,2.274,11,107.024,0.956000000000003,0.617375231053604
2024,Belgian Grand Prix,PIA,McLaren,26,2,15,HARD,107.519,2,42.3,21.3,65,262,1.813,12,107.024,0.495000000000005,0.600739371534196
2024,Belgian Grand Prix,PIA,McLaren,27,2,16,HARD,107.024,1,42.3,21.3,63.2,263,1.318,13,107.024,0,0.584103512014787
2024,Belgian Grand Prix,PIA,McLaren,28,2,17,HARD,107.609,1,42.3,21.3,61.4,264,1.90299999999999,14,107.024,0.584999999999994,0.567467652495379
2024,Belgian Grand Prix,PIA,McLaren,33,3,3,HARD,106.265,4,42.3,21.3,52.4,265,0.558999999999997,1,106.262,0.00300000000000011,0.484288354898336
2024,Belgian Grand Prix,PIA,McLaren,34,3,4,HARD,106.528,4,42.3,21.3,50.6,266,0.822000000000003,2,106.262,0.266000000000005,0.467652495378928
2024,Belgian Grand Prix,PIA,McLaren,35,3,5,HARD,108.312,4,42.3,21.3,48.8,267,2.60599999999999,3,106.262,2.05,0.451016635859519
2024,Belgian Grand Prix,PIA,McLaren,36,3,6,HARD,107.179,3,42.3,21.3,47,268,1.473,4,106.262,0.917000000000002,0.434380776340111
2024,Belgian Grand Prix,PIA,McLaren,37,3,7,HARD,107.136,3,42.3,21.3,45.2,269,1.42999999999999,5,106.262,0.873999999999995,0.417744916820702
2024,Belgian Grand Prix,PIA,McLaren,38,3,8,HARD,106.648,3,42.3,21.3,43.4,270,0.941999999999993,6,106.262,0.385999999999996,0.401109057301294
2024,Belgian Grand Prix,PIA,McLaren,39,3,9,HARD,106.445,3,42.3,21.3,41.6,271,0.73899999999999,7,106.262,0.182999999999993,0.384473197781885
2024,Belgian Grand Prix,PIA,McLaren,40,3,10,HARD,106.409,3,42.3,21.3,39.8,272,0.703000000000003,8,106.262,0.147000000000006,0.367837338262477
2024,Belgian Grand Prix,PIA,McLaren,41,3,11,HARD,106.39,3,42.3,21.3,38,273,0.683999999999997,9,106.262,0.128,0.351201478743068
2024,Belgian Grand Prix,PIA,McLaren,42,3,12,HARD,106.262,3,42.3,21.3,36.2,274,0.555999999999997,10,106.262,0,0.33456561922366
2024,Belgian Grand Prix,PIA,McLaren,43,3,13,HARD,106.621,3,42.3,21.3,34.4,275,0.914999999999992,11,106.262,0.358999999999995,0.317929759704251
2024,Belgian Grand Prix,PIA,McLaren,44,3,14,HARD,106.628,3,42.3,21.3,32.6,276,0.921999999999997,12,106.262,0.366,0.301293900184843
2024,British Grand Prix,PIA,McLaren,2,1,2,MEDIUM,92.361,5,27.7,15.8,108.2,277,3.613,1,90.976,1.38500000000001,1
2024,British Grand Prix,PIA,McLaren,3,1,3,MEDIUM,91.927,5,27.7,15.8,106.4,278,3.179,2,90.976,0.951000000000008,0.983364140480592
2024,British Grand Prix,PIA,McLaren,4,1,4,MEDIUM,91.919,5,27.7,15.8,104.6,279,3.17099999999999,3,90.976,0.942999999999998,0.966728280961183
2024,British Grand Prix,PIA,McLaren,5,1,5,MEDIUM,91.832,5,27.7,15.8,102.8,280,3.08399999999999,4,90.976,0.855999999999995,0.950092421441774
2024,British Grand Prix,PIA,McLaren,6,1,6,MEDIUM,92.062,5,27.7,15.8,101,281,3.31399999999999,5,90.976,1.086,0.933456561922366
2024,British Grand Prix,PIA,McLaren,7,1,7,MEDIUM,91.925,5,27.7,15.8,99.2,282,3.17699999999999,6,90.976,0.948999999999998,0.916820702402958
2024,British Grand Prix,PIA,McLaren,8,1,8,MEDIUM,91.994,5,27.7,15.8,97.4,283,3.246,7,90.976,1.018,0.900184842883549
2024,British Grand Prix,PIA,McLaren,9,1,9,MEDIUM,92,5,27.7,15.8,95.6,284,3.252,8,90.976,1.024,0.88354898336414
2024,British Grand Prix,PIA,McLaren,10,1,10,MEDIUM,91.811,5,27.7,15.8,93.8,285,3.063,9,90.976,0.835000000000008,0.866913123844732
2024,British Grand Prix,PIA,McLaren,11,1,11,MEDIUM,91.855,5,27.7,15.8,92,286,3.107,10,90.976,0.879000000000005,0.850277264325323
2024,British Grand Prix,PIA,McLaren,12,1,12,MEDIUM,91.663,5,27.7,15.8,90.2,287,2.91499999999999,11,90.976,0.686999999999998,0.833641404805915
2024,British Grand Prix,PIA,McLaren,13,1,13,MEDIUM,91.896,5,27.7,15.8,88.4,288,3.148,12,90.976,0.920000000000002,0.817005545286506
2024,British Grand Prix,PIA,McLaren,14,1,14,MEDIUM,91.697,5,27.7,15.8,86.6,289,2.949,13,90.976,0.721000000000004,0.800369685767098
2024,British Grand Prix,PIA,McLaren,15,1,15,MEDIUM,91.514,5,27.7,15.8,84.8,290,2.76599999999999,14,90.976,0.537999999999997,0.783733826247689
2024,British Grand Prix,PIA,McLaren,16,1,16,MEDIUM,92.118,5,27.7,15.8,83,291,3.36999999999999,15,90.976,1.142,0.767097966728281
2024,British Grand Prix,PIA,McLaren,17,1,17,MEDIUM,93.988,4,27.7,15.8,81.2,292,5.23999999999999,16,90.976,3.012,0.750462107208873
2024,British Grand Prix,PIA,McLaren,18,1,18,MEDIUM,94.269,4,27.7,15.8,79.4,293,5.521,17,90.976,3.29300000000001,0.733826247689464
2024,British Grand Prix,PIA,McLaren,19,1,19,MEDIUM,100.728,4,27.7,15.8,77.6,294,11.98,18,90.976,9.752,0.717190388170055
2024,British Grand Prix,PIA,McLaren,20,1,20,MEDIUM,97.348,2,27.7,15.8,75.8,295,8.59999999999999,19,90.976,6.372,0.700554528650647
2024,British Grand Prix,PIA,McLaren,21,1,21,MEDIUM,91.819,2,27.7,15.8,74,296,3.071,20,90.976,0.843000000000004,0.683918669131238
2024,British Grand Prix,PIA,McLaren,22,1,22,MEDIUM,91.169,2,27.7,15.8,72.2,297,2.42099999999999,21,90.976,0.192999999999998,0.66728280961183
2024,British Grand Prix,PIA,McLaren,23,1,23,MEDIUM,90.976,2,27.7,15.8,70.4,298,2.22799999999999,22,90.976,0,0.650646950092421
2024,British Grand Prix,PIA,McLaren,24,1,24,MEDIUM,91.392,2,27.7,15.8,68.6,299,2.64399999999999,23,90.976,0.415999999999997,0.634011090573013
2024,British Grand Prix,PIA,McLaren,25,1,25,MEDIUM,94.271,2,27.7,15.8,66.8,300,5.523,24,90.976,3.295,0.617375231053604
2024,British Grand Prix,PIA,McLaren,26,1,26,MEDIUM,100.622,2,27.7,15.8,65,301,11.874,25,90.976,9.646,0.600739371534196
2024,British Grand Prix,PIA,McLaren,41,3,3,MEDIUM,89.574,4,27.7,15.8,38,302,0.825999999999993,1,88.748,0.825999999999993,0.351201478743068
2024,British Grand Prix,PIA,McLaren,42,3,4,MEDIUM,89.581,4,27.7,15.8,36.2,303,0.832999999999998,2,88.748,0.832999999999998,0.33456561922366
2024,British Grand Prix,PIA,McLaren,43,3,5,MEDIUM,89.286,4,27.7,15.8,34.4,304,0.537999999999997,3,88.748,0.537999999999997,0.317929759704251
2024,British Grand Prix,PIA,McLaren,44,3,6,MEDIUM,89.221,4,27.7,15.8,32.6,305,0.472999999999999,4,88.748,0.472999999999999,0.301293900184843
2024,British Grand Prix,PIA,McLaren,45,3,7,MEDIUM,89.222,4,27.7,15.8,30.8,306,0.47399999999999,5,88.748,0.47399999999999,0.284658040665434
2024,British Grand Prix,PIA,McLaren,46,3,8,MEDIUM,89.233,4,27.7,15.8,29,307,0.484999999999999,6,88.748,0.484999999999999,0.268022181146026
2024,British Grand Prix,PIA,McLaren,47,3,9,MEDIUM,89.049,4,27.7,15.8,27.2,308,0.301000000000002,7,88.748,0.301000000000002,0.251386321626617
2024,British Grand Prix,PIA,McLaren,48,3,10,MEDIUM,89.124,4,27.7,15.8,25.4,309,0.375999999999991,8,88.748,0.375999999999991,0.234750462107209
2024,British Grand Prix,PIA,McLaren,49,3,11,MEDIUM,89.283,4,27.7,15.8,23.6,310,0.534999999999997,9,88.748,0.534999999999997,0.2181146025878
2024,British Grand Prix,PIA,McLaren,50,3,12,MEDIUM,89.958,4,27.7,15.8,21.8,311,1.20999999999999,10,88.748,1.20999999999999,0.201478743068392
2024,British Grand Prix,PIA,McLaren,51,3,13,MEDIUM,88.748,4,27.7,15.8,20,312,0,11,88.748,0,0.184842883548983
2024,British Grand Prix,PIA,McLaren,52,3,14,MEDIUM,89.928,4,27.7,15.8,18.2,313,1.17999999999999,12,88.748,1.17999999999999,0.168207024029575
2024,Canadian Grand Prix,PIA,McLaren,46,3,2,MEDIUM,83.49,4,24.6,17.8,29,314,9.235,1,76.247,7.24299999999999,0.268022181146026
2024,Canadian Grand Prix,PIA,McLaren,47,3,3,MEDIUM,81.898,4,24.6,17.8,27.2,315,7.643,2,76.247,5.651,0.251386321626617
2024,Canadian Grand Prix,PIA,McLaren,48,3,4,MEDIUM,81.014,4,24.6,17.8,25.4,316,6.759,3,76.247,4.767,0.234750462107209
2024,Canadian Grand Prix,PIA,McLaren,50,3,6,MEDIUM,79.98,4,24.6,17.8,21.8,317,5.72500000000001,4,76.247,3.733,0.201478743068392
2024,Canadian Grand Prix,PIA,McLaren,51,3,7,MEDIUM,78.633,4,24.6,17.8,20,318,4.378,5,76.247,2.386,0.184842883548983
2024,Canadian Grand Prix,PIA,McLaren,59,3,15,MEDIUM,79.586,3,24.6,17.8,5.6,319,5.331,6,76.247,3.339,0.0517560073937153
2024,Canadian Grand Prix,PIA,McLaren,60,3,16,MEDIUM,77.239,3,24.6,17.8,3.8,320,2.98400000000001,7,76.247,0.992000000000004,0.0351201478743068
2024,Canadian Grand Prix,PIA,McLaren,61,3,17,MEDIUM,76.853,3,24.6,17.8,2,321,2.598,8,76.247,0.605999999999995,0.0184842883548983
2024,Canadian Grand Prix,PIA,McLaren,62,3,18,MEDIUM,76.967,3,24.6,17.8,0.2,322,2.712,9,76.247,0.719999999999999,0.00184842883548983
2024,Canadian Grand Prix,PIA,McLaren,63,3,19,MEDIUM,77.279,3,24.6,17.8,0,323,3.024,10,76.247,1.032,0
2024,Canadian Grand Prix,PIA,McLaren,64,3,20,MEDIUM,76.83,3,24.6,17.8,0,324,2.575,11,76.247,0.582999999999998,0
2024,Canadian Grand Prix,PIA,McLaren,65,3,21,MEDIUM,76.247,4,24.6,17.8,0,325,1.992,12,76.247,0,0
2024,Canadian Grand Prix,PIA,McLaren,68,3,24,MEDIUM,76.344,5,24.6,17.8,0,326,2.089,13,76.247,0.0969999999999942,0
2024,Canadian Grand Prix,PIA,McLaren,69,3,25,MEDIUM,76.66,5,24.6,17.8,0,327,2.405,14,76.247,0.412999999999997,0
2024,Canadian Grand Prix,PIA,McLaren,70,3,26,MEDIUM,76.253,5,24.6,17.8,0,328,1.998,15,76.247,0.00600000000000023,0
2024,Chinese Grand Prix,PIA,McLaren,2,1,2,MEDIUM,101.607,5,29.8,18.6,108.2,329,6.087,1,101.607,0,1
2024,Chinese Grand Prix,PIA,McLaren,3,1,3,MEDIUM,101.754,5,29.8,18.6,106.4,330,6.23400000000001,2,101.607,0.147000000000006,0.983364140480592
2024,Chinese Grand Prix,PIA,McLaren,4,1,4,MEDIUM,102.247,5,29.8,18.6,104.6,331,6.727,3,101.607,0.640000000000001,0.966728280961183
2024,Chinese Grand Prix,PIA,McLaren,5,1,5,MEDIUM,102.227,5,29.8,18.6,102.8,332,6.70700000000001,4,101.607,0.620000000000005,0.950092421441774
2024,Chinese Grand Prix,PIA,McLaren,6,1,6,MEDIUM,102.608,5,29.8,18.6,101,333,7.08800000000001,5,101.607,1.001,0.933456561922366
2024,Chinese Grand Prix,PIA,McLaren,7,1,7,MEDIUM,102.376,5,29.8,18.6,99.2,334,6.85600000000001,6,101.607,0.769000000000005,0.916820702402958
2024,Chinese Grand Prix,PIA,McLaren,8,1,8,MEDIUM,102.627,5,29.8,18.6,97.4,335,7.107,7,101.607,1.02,0.900184842883549
2024,Chinese Grand Prix,PIA,McLaren,9,1,9,MEDIUM,102.976,5,29.8,18.6,95.6,336,7.456,8,101.607,1.369,0.88354898336414
2024,Chinese Grand Prix,PIA,McLaren,10,1,10,MEDIUM,102.658,5,29.8,18.6,93.8,337,7.13800000000001,9,101.607,1.051,0.866913123844732
